date,star_count,comment
02.12.2021,5.0,"Достоинства: - Дизайн- батарея- камеры- экран- быстродействие- качество звука Недостатки: Упал с 10 см высоты на ребро, вмятина небольшая и
          след остался. По сравнению с 5s качество материала слишком нежное. Комментарий: Комментарий:После перехода с 8, данный девайс лучшее, что
          есть на рынке, андроид принципиально не интересен-нет адекватной
          экосистемы.Переходить с 11 или 12 модели смысла не вижу. Остальным рекомендую!"
29.11.2021,5.0,"Достоинства: Жақсы. Недостатки: Чехол, наушник, адаптер. Комментарий: Комментарий:Қымбат."
04.12.2021,4.0,Достоинства: Всё устраивает. Недостатки: Адаптер надо покупать. Комментарий: Комментарий:Не пожалеете.
02.12.2021,5.0,Достоинства: Очень удобный и работает быстро.
04.12.2021,5.0,Достоинства: Хорошо держит зарядку.
04.12.2021,4.0,"Комментарий: Комментарий:Японская версия, не LL/A."
02.12.2021,5.0,"Достоинства: Смартфон вполне хороший. В целом, доволен! Комментарий: Комментарий:У магазина HiTel очень быстрая доставка и
          вежливые операторы."
02.12.2021,5.0,"Достоинства: Телефон отличный. В принципе не сильно отличается
          от 12, но все же шикарный, работает отлично. Комментарий: Комментарий:Доставили раньше срока, что удивительно в наше
          время. Спасибо!"
02.12.2021,5.0,"Достоинства: Классный! Очень понравился, звук нереальный,
          заряд держит хорошо! Недостатки: Адаптера и наушников нет!"
01.12.2021,5.0,"Достоинства: Красивый дизайн, работает шустро. Высокое
          качество фото и видео. Комментарий: Комментарий:Первый опыт, перешёл с андроид. Пока все
          нравится."
29.11.2021,5.0,Достоинства: Хороший аппарат.
29.11.2021,5.0,"Комментарий: Комментарий:Доставили раньше, чем ожидали. Покупкой довольны."
30.11.2021,5.0,"Достоинства: Быстрый, хороший экран, батарею держит с утра до
          вечера стабильно. Недостатки: Нет зарядки."
29.11.2021,5.0,Комментарий: Комментарий:Все понравилось. Камера супер! Скорость огонь.
27.11.2021,5.0,Достоинства: Камера.
29.11.2021,5.0,Комментарий: Комментарий:Великолепный.
26.11.2021,5.0,Достоинства: Компактный. Комментарий: Комментарий:Лучший.
27.11.2021,5.0,"Достоинства: Телефон класс, хороший, зарядка, соответствует
          цене."
26.11.2021,5.0,"Комментарий: Комментарий:Телефон просто бомба, мощный, камера вау и удобно
          лежит в руке)."
25.11.2021,5.0,Достоинства: Отличный телефон. Комментарий: Комментарий:Хороший друг.
25.11.2021,4.0,"Достоинства: Хорошее качество. Недостатки: В сравнении 13 снимает чуть темнее, чем 12. Комментарий: Комментарий:Очень хороший."
25.11.2021,4.0,Комментарий: Комментарий:Қуаты өте керемет.
26.11.2021,5.0,"Достоинства: Очень быстрый и надежный телефон, очень доволен."
25.11.2021,5.0,"Достоинства: Отличный телефон. Недостатки: Дорого! Комментарий: Комментарий:Брал в подарок жене, всё понравилось. Айфон есть
          айфон!"
25.11.2021,5.0,"Достоинства: Быстродействие. Комментарий: Комментарий:Телефон отличный, перешёл на 13 с десятки,
          существенной разницы не почувствовал, но работает в разы быстрее,
          процессор даёт о себе знать! Рекомендую к покупке!"
25.11.2021,5.0,"Достоинства: Всё отлично. Комментарий: Комментарий:Доставили даже раньше на целых 4 дня, сервис на 5
          из 5."
24.11.2021,5.0,Достоинства: Качество.
23.11.2021,5.0,"Достоинства: Классный телефон, очень понравился."
23.11.2021,4.0,Недостатки: Цена.
22.11.2021,5.0,"Достоинства: Дочь довольна. Недостатки: Жаль, что не 120гц. Комментарий: Комментарий:Магазин Ditell и консультант никакой, вовремя не
          доставили, не позвонили, потом вообще отключились, короче отменили
          заказ и купили в Махслим вроде, через 2 часа привезли."
20.11.2021,5.0,"Недостатки: Адаптер, наушник. Комментарий: Комментарий:Не сомневайся, иди и купи смело. Очень круто, я
          довольный."
19.11.2021,5.0,"Достоинства: Apple iphone настоящий мобильный телефон, который
          не уступает другим по своему качеству и дизайну."
08.11.2021,5.0,"Достоинства: Телефон классный, удобный. Комментарий: Комментарий:Доставка сразу была."
08.11.2021,5.0,Достоинства: Отличный смартфон. Комментарий: Комментарий:Доставка быстрая.
01.11.2021,5.0,Достоинства: Өте қатты ұнады! Камерасы жақсы.
28.10.2021,4.0,Достоинства: Классный телефон.
29.10.2021,5.0,"Достоинства: - Удобный.- Отличная камера.- Дизайн.- Заряд батареи держится долго, быстро заряжается. Недостатки: - Нет отпечатки пальца.- Нет в комплекте хотя бы проводных наушников. Комментарий: Комментарий:А так всё отлично."
28.10.2021,5.0,"Достоинства: Камера супер! Заряд держит отлично. Недостатки: Цена завышена за счёт новизны модели, только и
          всего. Комментарий: Комментарий:Покупкой довольна!"
26.10.2021,5.0,"Достоинства: Отличный телефон, компактный. Недостатки: Нет адаптера, наушников. Комментарий: Комментарий:Спасибо Activ центру за своевременную доставку.
          Отличный сервис, Спасибо курьеру Дмитрию."
26.10.2021,5.0,"Достоинства: Все нравится. Быстрый, камера классная. Недостатки: Как обычно, только шнур."
25.10.2021,5.0,"Комментарий: Комментарий:Отличный телефон, видео съемки с киноэффектом."
24.10.2021,5.0,Достоинства: Отличный телефон.
24.10.2021,5.0,Достоинства: Отличный телефон.
08.11.2024,5.0,Комментарий: Комментарий:Отлично работает.
07.11.2024,5.0,"Комментарий: Комментарий:Үлкен, қызыма ұнады. Келген күніне сыйладым."
01.11.2024,5.0,"Комментарий: Комментарий:Ішімдегі сезімді айтып жеткізе алмаймын. Маған
          қатты ұнады качество керемет."
01.10.2024,5.0,"Комментарий: Комментарий:Магазину LMOBAIE KZ спасибо, доставили раньше
          срока, телефон хороший и спасибо Каспи."
01.10.2024,4.0,"Комментарий: Комментарий:Телефон отличный, работает без нареканий, но один
          минус пришел не тот цвет как я заказывал."
29.09.2024,4.0,"Комментарий: Комментарий:Телефон отличный, камера огонь."
28.09.2024,5.0,Комментарий: Комментарий:Телефон жақсы.
24.09.2024,5.0,Комментарий: Комментарий:Керемет уақтысында жеткізілді ұлым қатты қуанды.
21.09.2024,5.0,Комментарий: Комментарий:Бәрі уақытылы келді. Рахмет. Подарок берді.
27.08.2024,5.0,"Комментарий: Комментарий:Смартфон очень понравился. Советую брать его
          смело! Не прогадаете."
22.08.2024,5.0,Комментарий: Комментарий:Все работает хорошо.
19.08.2024,5.0,"Комментарий: Комментарий:Отличный телефон, купила сыну, довольный."
06.08.2024,5.0,"Комментарий: Комментарий:Телефон отличный, оригинал. Отдельное спасибо
          продавцу за уточнения, вежливый разговор и быструю доставку."
04.08.2024,4.0,Комментарий: Комментарий:Непользуюсь.
03.08.2024,5.0,Комментарий: Комментарий:Отличный телефон!
23.07.2024,5.0,Комментарий: Комментарий:Отличное качество. Быстро доставили.
11.07.2024,5.0,"Комментарий: Комментарий:Спасибо магазину Alsi Group. Телефон очень
          понравился. Доставка так доступно и быстро."
09.07.2024,5.0,"Комментарий: Комментарий:Хорошо работает, очень понравился."
05.07.2024,5.0,"Комментарий: Комментарий:Товар өте тамаша, рахмет. Саудаларыңыз жүре
          берсін."
03.07.2024,4.0,Комментарий: Комментарий:Өте керемет екен сіздергеде кеңес беремін.
02.07.2024,5.0,"Комментарий: Комментарий:Телефон жақсы адаптер болмайды екен. Уақытылы
          келмеді, 2 күн кешігіп келді."
23.06.2024,5.0,Комментарий: Комментарий:Качественный телефон.
20.06.2024,5.0,"Комментарий: Комментарий:Телефон жақсы, айфонның аты айфон күшті."
15.06.2024,5.0,"Комментарий: Комментарий:Спасибо большое магазину Mobray, доставили быстро
          день в день. Телефон хороший. Ну айфон есть айфон. Давно хотела,
          наконец то решилась. Каспи отдельный рахмет."
20.06.2024,5.0,"Комментарий: Комментарий:Очень рада что приобрела смартфон Аpple iPhоne
          13. Он снабжен передовыми технологиями и качественной камерой, и
          мощным процессом. Рекомендую айфон кто ценит качество и надежность."
10.06.2024,5.0,"Комментарий: Комментарий:Покупали внуку подарок, очень довольны. Доставили
          вовремя. Всё на высшем уровне. Спасибо!"
09.06.2024,5.0,Комментарий: Комментарий:Отличный магазин. Доставили в срок.
03.06.2024,5.0,Комментарий: Комментарий:Телефон хороший.
14.05.2024,5.0,"Комментарий: Комментарий:Жолдасыма туған күніне сыйлаған едім, жолдасыма
          ұнады! Доставка уақытынан бұрын жеткізілді!."
12.05.2024,5.0,"Комментарий: Комментарий:Өте жақсы телефон, маған қатты ұнады."
01.05.2024,5.0,"Комментарий: Комментарий:Рақмет, 28 тапсырыс бердім 1 мамыр келеді деген,
          бірақ 30 келді лезде. Күшті бәрі, балама ұнап жатыр. Адаптор мен
          телефонды 1 дүкеннен алдық. Бірге келді."
07.04.2024,5.0,Комментарий: Комментарий:Отличный телефон.
01.04.2024,5.0,Комментарий: Комментарий:Өте жақсы тез арада жеткізді. Балам мәз айфонға.
15.03.2024,5.0,"Комментарий: Комментарий:Айтылған уақыттан ерте келді. Жақсы қапталған.
          Ашылмаған сырылмаған өте керемет."
11.03.2024,5.0,"Комментарий: Комментарий:Брала в подарок, поэтому пока ничего не могу
          сказать о работе. Доставка была раньше указанного срока) Смартфон
          красивый, но не понятно чёрный он или нет) Спасибо магазину и Каспи !"
03.03.2024,5.0,"Комментарий: Комментарий:Очень удобный телефон, рекомендую."
01.03.2024,5.0,Комментарий: Комментарий:Телефон хороший.
25.02.2024,5.0,"Комментарий: Комментарий:Рахмет, жақсы екен."
24.02.2024,5.0,Комментарий: Комментарий:Отличный телефон!
07.02.2024,5.0,"Комментарий: Комментарий:Күшті, маған қатты ұнады, рахмет Каспиге, жеткізу
          қызметі тез."
07.02.2024,5.0,"Комментарий: Комментарий:За такую цену очень хороший вариант телефона,
          камера превосходна. Быстро работает и хорошо держит заряд, очень
          быстро заряжается, лёгких в руках и красивый цвет."
29.01.2024,5.0,"Комментарий: Комментарий:Рахмет, өте керемет."
07.01.2024,5.0,Комментарий: Комментарий:Пока все отлично
19.12.2023,5.0,"Комментарий: Комментарий:Отличный магазин, доставили быстро."
17.12.2023,5.0,"Комментарий: Комментарий:Тауарды алдым, жақсы екен, бәрі періп тұр, бомба
          честно говоря."
04.01.2023,5.0,Достоинства: Отличный.
18.07.2022,5.0,"Комментарий: Комментарий:Телефон вроде хороший, и цена радует."
18.07.2022,5.0,"Достоинства: Отличный телефон, советую всем."
18.07.2022,5.0,Комментарий: Комментарий:Покупкой доволен!
18.07.2022,5.0,"Комментарий: Комментарий:Купил жене в подарок на годовщину, довольная как
          удав. Спасибо за оперативную доставку!"
18.07.2022,5.0,Достоинства: Класс. Супер телефон. Комментарий: Комментарий:Всем советую.
18.07.2022,5.0,"Достоинства: Мне очень понравился телефон. Комментарий: Комментарий:Спасибо, за обслуживание. Доставили в тот же
          день. Я довольна."
18.07.2022,5.0,Достоинства: Күшті сияқты.
14.07.2022,5.0,Достоинства: Хороший телефон для работы. Комментарий: Комментарий:Не пожалела.
12.07.2022,5.0,"Достоинства: Быстрый и шустрый. Недостатки: Слишком дорого продают в Каспи магазине. Комментарий: Комментарий:Есть варианты дешевле, с такими же
          характеристиками."
11.07.2022,5.0,"Достоинства: Не громоздкий, очень удобный. Комментарий: Комментарий:Дочь в восторге, фото и видео отличного качества."
09.07.2022,5.0,"Комментарий: Комментарий:Товар оформили и доставили очень быстро, в
          течении 2 часов. Все очень понравилось."
07.07.2022,5.0,"Недостатки: Плохо, что зарядки нет к нему. Комментарий: Комментарий:Работает отлично."
06.07.2022,5.0,"Комментарий: Комментарий:Всё отлично, рахмет."
05.07.2022,4.0,"Достоинства: То, что от него ожидаешь. Не больше не меньше Недостатки: Марается Комментарий: Комментарий:Первый айфон. Пока привыкаю"
04.07.2022,5.0,"Комментарий: Комментарий:Подарила дочке, она довольна."
01.07.2022,5.0,"Достоинства: Камера, дизайн. Недостатки: Это не то, чтобы недостаток, а скорее минус, что
          надо к такому дорогому телефону адаптер докупать дополнительно! Комментарий: Комментарий:Подарила мужу на День рождения, у него до этого
          телефона был IPhone XR, что значительно уступает 13-ому! Звук,
          цветопередача, камера и дизайн, все в одном телефоне! И это IPhone, и
          этим все сказано! Спасибо Kaspi.kz за возможность приобретения не
          выходя из дома, а магазину за супер срочную доставку!"
03.07.2022,5.0,"Достоинства: Телефон на высоте! Ничего не скажешь. Комментарий: Комментарий:Пришёл в целости и сохранности с Алматы до
          Актобе."
01.07.2022,5.0,"Достоинства: Быстрый, красивый, все понравилось. Недостатки: Нету адаптера питания. Комментарий: Комментарий:Продавцы молодцы связались быстро, Каспи
          доставка. За 400 тысяч телефон и нет адаптера питания это нечто!"
30.06.2022,5.0,"Комментарий: Комментарий:Доставку сделали быстро, все супер. Спасибо!"
30.06.2022,5.0,Достоинства: Быстрый. Топ.
30.06.2022,5.0,Комментарий: Комментарий:Все понравилось) Спасибо.
29.06.2022,5.0,"Комментарий: Комментарий:Телефон супер, действительно айфон есть айфон,
          быстро реагирует на все."
27.06.2022,5.0,Достоинства: Хороший телефон.
24.06.2022,5.0,Достоинства: Все супер. Комментарий: Комментарий:Очень добросовестный продавец.
25.06.2022,5.0,Комментарий: Комментарий:Быстро и отлично.
22.06.2022,5.0,"Достоинства: Удобный по размеру, батарея держит долго .
          Покупкой доволен."
22.06.2022,4.0,Комментарий: Комментарий:Пока работает.
22.06.2022,5.0,"Достоинства: Все супер, оправдал все ожидания. Комментарий: Комментарий:Всем рекомендую."
22.06.2022,5.0,"Достоинства: Слов нет, телефон супер. Комментарий: Комментарий:Доставка хромает."
20.06.2022,5.0,"Достоинства: Все так, как ожидал. Недостатки: Бедная комплектация. Комментарий: Комментарий:Рекомендую."
19.06.2022,5.0,Комментарий: Комментарий:Сыну понравилось.
21.06.2022,5.0,"Достоинства: Хороший телефон, компактный, удобно. Недостатки: Но заряд не очень, на 1 день хватает жаль."
17.06.2022,5.0,"Комментарий: Комментарий:Отличный Спасибо, доставили быстро, вовремя.
          Курьер очень вежливый."
19.06.2022,5.0,"Достоинства: Отличный телефон, все летает, камера огонь. Комментарий: Комментарий:Всем советую ;)"
18.06.2022,5.0,Достоинства: Хорошее качество. Недостатки: Только зарядка чуть-чуть слабенькая.
15.06.2022,5.0,"Комментарий: Комментарий:Товар соответствует описанию, все хорошо. Спасибо
          магазину Top Tell, все сделали быстро и качественно и спасибо Kaspi!"
15.06.2022,5.0,"Достоинства: Отличный смартфон. Превзошёл все ожидания.
          Проверил на сайте, совершенно новый. Доставили в срок."
13.06.2022,5.0,"Достоинства: Очень хороший, качественный телефон. Комментарий: Комментарий:Я брала для сына, мой ребенок очень доволен.
          Магазину огромная моя благодарность за оперативность."
10.06.2022,5.0,"Комментарий: Комментарий:Удобный телефон, думал будет слишком большим но
          вполне удобно пользоваться одной рукой."
11.06.2022,5.0,Достоинства: Телефон супер.
10.06.2022,5.0,Недостатки: Цена. Комментарий: Комментарий:Все отлично!
08.06.2022,5.0,Комментарий: Комментарий:Жақсы ойымдағы бағада алдым. Рахмет.
08.06.2022,5.0,"Достоинства: Лёгкий, удобный, грамотный!"
08.06.2022,5.0,Комментарий: Комментарий:Жақсы екен.
09.06.2022,5.0,Достоинства: После 7+ конечно телефон супер.
08.06.2022,5.0,"Достоинства: Удобный и дизайн хороший. Комментарий: Комментарий:Данный телефон заказали для подарка на день
          рождение."
08.06.2022,5.0,"Достоинства: Отличное и быстрое обслуживание. Комментарий: Комментарий:Вместо черного почему-то дали темно синий, но он
          красивее смотрится, чем черный) Спасибо!"
07.06.2022,5.0,Достоинства: Жақсы телефон. Ұнады. Комментарий: Комментарий:Тез жеткізді. Каспиге рахмет.
06.06.2022,5.0,Достоинства: Отличный аппарат.
02.06.2022,5.0,"Достоинства: Керемет телефон, қызыма өте ұнады, армандап
          жүрген еді. Жеткізген жігітке рахмет, барлығын көрсетіп, түсіндірді!"
03.06.2022,5.0,Комментарий: Комментарий:Хороший телефон.
02.06.2022,5.0,Комментарий: Комментарий:Супер телефон.
03.06.2022,5.0,Достоинства: Камера супер)
01.06.2022,5.0,"Комментарий: Комментарий:Күшті, сынбай, тап таза болып келді."
01.06.2022,5.0,Комментарий: Комментарий:Всё супер.
01.06.2022,5.0,"Комментарий: Комментарий:Керемет, рахмет."
01.06.2022,5.0,Комментарий: Комментарий:Все отлично. Доставили за 15 минут.
31.05.2022,5.0,"Достоинства: Отличное. Комментарий: Комментарий:Очень быстро привезли, осталась довольна."
30.05.2022,5.0,"Достоинства: Отличный телефон, все летает! Недостатки: Заряд держит не очень долго, но достаточно."
30.05.2022,5.0,Комментарий: Комментарий:Смартфон жақсы. Бірақ өте ұзақ зарятталады.
27.05.2022,5.0,"Достоинства: Большой аккумулятор. Хорошая камера. Отличный
          экран."
27.05.2022,5.0,Достоинства: Айфон супер! Недостатки: Нет зарядки.
23.05.2022,5.0,"Достоинства: Все супер, это же Айфон."
20.05.2022,5.0,"Комментарий: Комментарий:Отличный магазин, отличная консультация, очень
          быстрая доставка. Я остался полностью доволен покупкой. Спасибо!"
21.05.2022,5.0,"Достоинства: Супер телефон: быстрый и мощный! Комментарий: Комментарий:Быстрая доставка, вежливый персонал, все
          привезли, аккуратно и быстро, в тот же день, несмотря на воскресенье!"
22.05.2022,5.0,Достоинства: Просто супер.
22.05.2022,5.0,Комментарий: Комментарий:Мне очень понравилось.
20.05.2022,5.0,Достоинства: Очень хороший гаджет.
19.05.2022,5.0,"Достоинства: Отличный, супер удобный."
20.05.2022,5.0,Комментарий: Комментарий:Өте әдемі.
18.05.2022,5.0,"Комментарий: Комментарий:Купила в подарок сыну. До него ходил с айфоном 7.
          Я ничего не понимаю. Говорит, просто супер."
19.05.2022,5.0,"Достоинства: Хороший телефон, не зависает. Комментарий: Комментарий:Спасибо за доставку."
18.05.2022,5.0,"Достоинства: Барлығына да 5+ Комментарий: Комментарий:Рахмет, YouPhone!"
17.05.2022,5.0,Достоинства: Очень классный телефон.
17.05.2022,5.0,Комментарий: Комментарий:Очень понравился.
17.05.2022,5.0,"Достоинства: Телефон отличный, после 7 самое то. Быстрый,
          заряд держит целый день при активном использовании. В руке ощущается
          весомо, но привыкнуть быстро можно. Комментарий: Комментарий:Спасибо магазину Satel."
16.05.2022,5.0,"Достоинства: Хороший, быстрый. Не могу привыкнуть после
          андроида."
16.05.2022,5.0,Достоинства: Супер телефон.
16.05.2022,5.0,"Достоинства: Перешла на 13 после 11. Грандиозных изменений в
          использовании нет, но в целом довольна. Батарею держит 2 дня! Цвет
          глубокий синий - выглядит бомбически! Комментарий: Комментарий:Буду брать ещё)."
16.05.2022,5.0,Достоинства: Камера и все остальное.
13.05.2022,5.0,"Недостатки: Нет адаптера, наушников."
13.05.2022,5.0,"Достоинства: Очень уютный, я довольна. Недостатки: В комплекте нет адаптера."
12.05.2022,5.0,"Достоинства: Четко работает. Всем советую, телефон супер."
11.05.2022,5.0,Достоинства: Все супер.
10.05.2022,5.0,"Достоинства: Супер. Комментарий: Комментарий:Классный, слов нет."
09.05.2022,5.0,Комментарий: Комментарий:Мне все нравится! Спасибо.
08.05.2022,5.0,Достоинства: Отличный телефон.
11.05.2022,5.0,"Достоинства: Все супер! Не глючит, прекрасно работает. Комментарий: Комментарий:Доставили раньше положенного времени, что тоже
          хорошо."
10.05.2022,5.0,"Комментарий: Комментарий:Все классно и быстро, молодцы."
11.05.2022,5.0,Достоинства: Всё супер. Комментарий: Комментарий:Оперативная доставка.
11.05.2022,5.0,Комментарий: Комментарий:Ұлымның туған күніне алдым. Ұлым өте риза!
08.05.2022,5.0,"Недостатки: Цена, нет акций, подарков. Зарядное без адаптера. Комментарий: Комментарий:Купили телефон в подарок дочери. Реакция
          ошеломляющая!"
07.05.2022,5.0,"Комментарий: Комментарий:Менің бірінші Айфоным. Бәрі жақсы сияқты, әзірше
          теріс жағын көрмедім"
07.05.2022,5.0,"Достоинства: Все нравится. Новый телефон - это новая
          возможность для меня. Комментарий: Комментарий:Спасибо большое Каспи. Всегда вручаете."
10.05.2022,5.0,"Достоинства: Это любовь с первого взгляда! Комментарий: Комментарий:Ребята из магазина Sango огромные молодцы.
          Доставили телефон день в день. Привезли после часу ночи, довольна как
          слон. Заказывайте, не пожалеете."
06.05.2022,5.0,Достоинства: В подарок самый раз.
05.05.2022,5.0,Достоинства: Все идеально!
05.05.2022,5.0,"Комментарий: Комментарий:Телефон не восстановленный! Новый плюс - дешевле,
          чем в сетях! Однозначно 5 из 5."
05.05.2022,5.0,"Достоинства: Мне понравился. Смартфон очень шустрый. Экран
          супер."
02.05.2022,5.0,"Недостатки: Разряжается быстро, 3 раза за день заряжал. Комментарий: Комментарий:Курьер приехал быстро, спасибо огромное, телефон
          хороший."
01.05.2022,5.0,Достоинства: Отличный. Советую всем.
30.04.2022,5.0,Достоинства: Четкий телефон.
01.05.2022,5.0,"Достоинства: Камера, жене понравилась."
28.04.2022,5.0,Достоинства: Камера. Комментарий: Комментарий:Классный айфон 13)
28.04.2022,5.0,"Комментарий: Комментарий:Очень хорошо, еще хочу"
27.04.2022,5.0,"Комментарий: Комментарий:Отлично все, дочке подарила"
26.04.2022,5.0,Достоинства: Довольна. Заряд держит отлично. Камера шикарная. Недостатки: Нет отпечатка. Комментарий: Комментарий:Все устраивает.
27.04.2022,5.0,"Комментарий: Комментарий:Телефон клёвый! Доставка оперативно работает,
          спасибо!"
23.04.2022,5.0,Комментарий: Комментарий:Мне очень понравился. Доставка быстрая. Спасибо.
20.04.2022,5.0,"Достоинства: Камерасы күшті! Ризамыз жалпы! Недостатки: Міндетті түрде адаптер алу керек! Қосымша тағы
          10-15 мыңдай ақша керектігін ұмытпаңыздар! Комментарий: Комментарий:Шама келсе несиеге алмаңыздар!"
19.04.2022,5.0,"Недостатки: Нет зарядки, это очень плохо. Комментарий: Комментарий:Все хорошо."
19.04.2022,5.0,"Достоинства: Чехол в подарок. Комментарий: Комментарий:Доставка быстрая, телефон в хорошем состоянии,
          спасибо курьеру."
19.04.2022,5.0,Комментарий: Комментарий:Вроде все хорошо.
19.04.2022,5.0,Комментарий: Комментарий:Доставили быстро. Покупкой доволен.
18.04.2022,5.0,"Комментарий: Комментарий:Классный айфон, сыну очень понравился. Доставили
          раньше чем обещали. Молодцы слов нет. Я очень благодарна магазину и
          доставщикам. Сюрприз сыну хотела сделать, всё получилось."
16.04.2022,5.0,"Комментарий: Комментарий:Доставили вовремя! Я был не дома и позвонили,
          узнали куда привезти! Молодцы! Товаром доволен!"
16.04.2022,5.0,Достоинства: Жақсы телефон.
14.04.2022,5.0,Комментарий: Комментарий:Впечатлил.
14.04.2022,5.0,"Достоинства: Как всегда, Apple шикарен! Недостатки: Отсутствие полноценного зарядного устройства и
          наушников. Комментарий: Комментарий:Доставили раньше заявленного срока. Спасибо!"
14.04.2022,5.0,"Комментарий: Комментарий:Брал в подарок для мамы, телефон хороший, мама в
          восторге. Забрал самовывозом, все заняло не более 10 мин."
11.04.2022,5.0,"Достоинства: Телефон хороший, впрочем, как всегда, яблоко на
          высоте. Заряжаю один раз в сутки, хотя пользуюсь активно. Размер
          телефона для меня в самый раз. Комментарий: Комментарий:За такую цену минимальная комплектация, имеется
          только шнур."
10.04.2022,5.0,"Достоинства: Батарейка, держит 2 дня. Недостатки: Нет блока зарядки, нет наушников, хотя за такую
          цену можно было бы и положить. Комментарий: Комментарий:После Х, разница ощутимая в плане скорости."
10.04.2022,5.0,Достоинства: Зарядки хватает надолго. Комментарий: Комментарий:Берите оригинальный зарядник.
10.04.2022,5.0,Комментарий: Комментарий:Все супер!
08.04.2022,5.0,Достоинства: Это все-таки яблочко. Комментарий: Комментарий:Телефон покупал муж.
08.04.2022,5.0,"Комментарий: Комментарий:Телефон хорош, пользуюсь третий день. Курьер
          доставил быстро."
07.04.2022,5.0,Достоинства: Красивый. В руке помещается. Комментарий: Комментарий:Пользуюсь 4 месяца. Довольна.
06.04.2022,5.0,"Комментарий: Комментарий:Всё отлично, доставили на 3 дня раньше, телефоном
          очень доволен, спасибо компании."
05.04.2022,5.0,Достоинства: Хороший телефон.
04.04.2022,5.0,"Достоинства: Хороший, удобный телефон. Недостатки: За такую цену продают зарядки нет."
31.03.2022,5.0,Достоинства: Жақсы жұмыс жасап тұр.
30.03.2022,5.0,"Достоинства: Камера, батарея и кроме этого много удобностей. Комментарий: Комментарий:Пользуюсь уже как неделю, все отлично."
29.03.2022,5.0,Комментарий: Комментарий:Очень доволен. Одни эмоции. Доставили вовремя.
29.03.2022,5.0,"Достоинства: Мне телефон понравился. Смотрела аналоги.
          Покупала даже другие марки. В итоге вернулась к яблоку. Недостатки: Дополнительные траты на аксессуары."
29.03.2022,5.0,Достоинства: Аппарат хороший.
21.03.2022,5.0,"Достоинства: Четкая камера, быстрый процессор. Недостатки: Крышка задней камеры легко марается."
19.03.2022,5.0,Достоинства: Крутой.
18.03.2022,5.0,"Комментарий: Комментарий:Спасибо вам за доставку, очень хороший телефон."
18.03.2022,5.0,"Достоинства: Супер. Комментарий: Комментарий:Парень привёз. Имени не знаю. Но очень приятный
          человек. Девушка из магазина очень приятная. Отличный сервис."
15.03.2022,5.0,"Комментарий: Комментарий:Лучший товар. Спасибо за доставку, все доставили
          вовремя, день в день и без задержек, благодарю за это."
16.03.2022,5.0,Достоинства: Очень классный телефон.
15.03.2022,5.0,Комментарий: Комментарий:Жене понравился телефон. Доставка не очень.
15.03.2022,5.0,Достоинства: После 7 вообще хорошо. Комментарий: Комментарий:Доставку немного задержали!
14.03.2022,5.0,"Достоинства: Супер всё, всё понравилось. Сын доволен. Комментарий: Комментарий:Доставили быстро."
14.03.2022,5.0,"Достоинства: Отличный телефон. Комментарий: Комментарий:Продавцы магазина Алсер очень приветливые,
          обслуживание прекрасное молодцы, на сайте купила дешевле, успела."
15.03.2022,5.0,Достоинства: Цена - качество супер.
12.03.2022,5.0,Достоинства: Качество хорошее. Комментарий: Комментарий:Быстрая доставка.
11.03.2022,5.0,Достоинства: Очень хороший товар.
14.03.2022,5.0,Достоинства: Классный во всем!
14.03.2022,5.0,"Недостатки: Цена. Комментарий: Комментарий:Магазин хороший, приехали, за 5 минут оформили и
          забрали."
11.03.2022,5.0,"Достоинства: Шикарный. Недостатки: Без адаптера. Комментарий: Комментарий:Отличный подарок на 8 марта, просто огонь."
11.03.2022,5.0,Комментарий: Комментарий:Отличный телефон!
11.03.2022,4.0,"Достоинства: Өте сапалы, ыңғайлы телефон. Комментарий: Комментарий:Ресейге санкция салдарынан, бұл телефонның бағасы
          өсуі мүмкін."
10.03.2022,5.0,Достоинства: Качество товара. Быстрая доставка.
08.03.2022,5.0,Достоинства: Отличный телефон.
08.03.2022,5.0,"Комментарий: Комментарий:Быстро привезли, товар отличного качества."
09.03.2022,5.0,Достоинства: Это же Айфон. Недостатки: Быстро забивается память. Комментарий: Комментарий:Хороший телефон.
09.03.2022,5.0,Комментарий: Комментарий:Все супер.
09.03.2022,5.0,Комментарий: Комментарий:Телефон супер.
09.03.2022,5.0,"Недостатки: Ему обязательно нужны средства индивидуальной
          защиты: чехол, стекло. Ну и макросъемки нет, она на Pro версии. Но это
          мелочи. Комментарий: Комментарий:iPhone есть iPhone - кто знает, тот знает)
          Хороший продавец. Все быстро и по делу. Цены не задрали как некоторые."
09.03.2022,5.0,Достоинства: Оперативный и креативный.
08.03.2022,5.0,Комментарий: Комментарий:Все на высшем уровне!
